Authors,Title,Journal/Book,Year,PMID/ISBN,Cell Identifier,Name of file containing figure,Figure/Table,Quote reference id,Representative?,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,4021,Freund-Buzsaki-1996-347-Hippocampus-Fig13A.pdf,figure,611892,,,,
"Klausberger T, Somogyi P",Neuronal diversity and temporal dynamics: the unity of hippocampal circuit operations,Science,2008,18599766,4021,Klausberger-Somogyi-2008-53-Science-Fig1.pdf,figure,630,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,4021,Somogyi--2010-148-HandbookOfBrainMicrocircuits-Fig2.pdf,figure,4030,,,,
"Acsε_dy L., Arabadzisz D. Freund TF",Correlated morphological and neurochemical features identify different subsets of vasoactive intestinal polypeptide-immunoreactive interneurons in rat hippocampus,Neuroscience,1996,8783251,4022,Acsady-Freund-1996-299-Neurosc-Fig2.pdf,figure,612040,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,4022,Freund-Buzsaki-1996-347-Hippocampus-Fig13A.pdf,figure,611892,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,4023,Freund-Buzsaki-1996-347-Hippocampus-Fig12B.pdf,figure,611874,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,4023,Freund-Buzsaki-1996-347-Hippocampus-Tab3.pdf,table,611906,,,,
Klausberger T,GABAergic interneurons targeting dendrites of pyramidal cells in the CA1 area of the hippocampus,European Journal of Neuroscience,2009,19735288,4023,Klausberger--2009-947-EurJNeurosci-Fig1.pdf,figure,80250,,,,
"Klausberger T, Somogyi P",Neuronal diversity and temporal dynamics: the unity of hippocampal circuit operations,Science,2008,18599766,4023,Klausberger-Somogyi-2008-53-Science-Fig1.pdf,figure,630,,,,
"Sik A, Ylinen A, Penttonen M, Buzsaki G",Inhibitory CAl-CA3-Hilar Region Feedback in the Hippocampus,Science,1994,8085161,4023,Sik-Buzsaki-1994-1722-Science-Fig3.pdf,figure,611413,1,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,4023,Somogyi--2010-148-HandbookOfBrainMicrocircuits-Fig2.pdf,figure,4030,,,,
"Amaral D, Lavenex P",Chapter 3: Hippocampal neuroanatomy,The Hippocampus Book,2007,978-0-19-510027-3,4080,Amaral-Lavenex_-2007-37-THB-Fig28.pdf,figure,"611722, 611724, 611726, 611728, 611730, 611732, 611734",,,,
"Buhl EH, Halasy K, Somogyi P",Diverse sources of hippocampal unitary inhibitory postsynaptic potentials and the number of synaptic release sites.,Nature,1994,8159242,4080,Buhl-Somogyi-1994-823-Nature-Fig2.pdf,figure,612069,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,4080,Freund-Buzsaki-1996-347-Hippocampus-Fig17.pdf,figure,611900,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,4080,Freund-Buzsaki-1996-347-Hippocampus-Fig18.pdf,figure,611902,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,4080,Freund-Buzsaki-1996-347-Hippocampus-Tab3.pdf,table,611906,,,,
"Fuentealba P, Begum R, Capogna M, Jinno S, Mε_rton LF, Csicsvari J, Thomson A, Somogyi P, Klausberger T","Ivy cells: a population of nitric-oxide-producing, slow-spiking GABAergic neurons and their involvement in hippocampal network activity",Neuron,2008,18367092,4081,Fuentealba-Klausberger-2008-917-Neuron-Fig2A.pdf,figure,611139,1,,,
"Fuentealba P, Begum R, Capogna M, Jinno S, Mε_rton LF, Csicsvari J, Thomson A, Somogyi P, Klausberger T","Ivy cells: a population of nitric-oxide-producing, slow-spiking GABAergic neurons and their involvement in hippocampal network activity",Neuron,2008,18367092,4081,Fuentealba-Klausberger-2008-917-Neuron-Fig6A.pdf,figure,611142,,,,
Klausberger T,GABAergic interneurons targeting dendrites of pyramidal cells in the CA1 area of the hippocampus,European Journal of Neuroscience,2009,19735288,"4080, 4081",Klausberger--2009-947-EurJNeurosci-Fig1.pdf,figure,80250,,,,
Klausberger T,GABAergic interneurons targeting dendrites of pyramidal cells in the CA1 area of the hippocampus,European Journal of Neuroscience,2009,19735288,4080,Klausberger--2009-947-EurJNeurosci-Fig2.pdf,figure,576,,,,
"Klausberger T, Somogyi P",Neuronal diversity and temporal dynamics: the unity of hippocampal circuit operations,Science,2008,18599766,"4080, 4081",Klausberger-Somogyi-2008-53-Science-Fig1.pdf,figure,630,,,,
"Sik A, Penttonen M, Ylinen A, Buzsε_ki G",Hippocampal CA1 interneurons: an in vivo intracellular labeling study,The Journal of Neuroscience,1995,7472426,4080,Sik-Buzsaki-1995-6651-JNeurosci-Fig6.pdf,figure,611410,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,"4080, 4081",Somogyi--2010-148-HandbookOfBrainMicrocircuits-Fig2.pdf,figure,4030,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,"4080, 4081",Somogyi--2010-148-HandbookOfBrainMicrocircuits-Tab1.pdf,table,4027,,,,
"Somogyi P, Klausberger T",Defined types of cortical interneurone structure space and spike timing in the hippocampus,The Journal of Physiology,2005,15539390,4080,Somogyi-Klausberger-2005-9-JPhysiol-Fig3.pdf,figure,60174,1,,,
"Cope DW, Maccaferri G, MΜΰε_rton LF, Roberts JD, Cobden PM, Somogyi P",Cholecystokinin-immunopositive basket and Schaffer collateral-associated interneurones target different domains of pyramidal cells in the CA1 area of the rat hippocampus,Neuroscience,2002,11784700,4028,Cope-Somogyi-2002-63-Neurosci-Fig2C.pdf,figure,612095,,,,
"Cope DW, Maccaferri G, MΜΰε_rton LF, Roberts JD, Cobden PM, Somogyi P",Cholecystokinin-immunopositive basket and Schaffer collateral-associated interneurones target different domains of pyramidal cells in the CA1 area of the rat hippocampus,Neuroscience,2002,11784700,4028,Cope-Somogyi-2002-63-Neurosci-Fig2D.pdf,figure,612095,,,,
"Gulyε_s  AI, Toth  K,  Dε_nos  P,  Freund  TF  ","Subpopulations  of GABAergic  neurons  containing  parvalbumin,  calbindin  D28k,  and cholecystokinin in the rat hippocampus.",J Comp Neurol312:.371-378. ,1991,1721075,4028,Gulyas-Freund-1991-371-JCompNeuro-Fig1B.pdf,figure,611174,,,,
"Gulyε_s AI, Freund TF",Pyramidal Cell Dendrites Are the Primary Targets of  Calbindin D28k-Immunoreactive Interneurons in the Hippocampus ,Hippocampus,1996,8953305,4028,Gulyas-Freund-1996-525-Hippocampus-Fig1.pdf,figure,611182,,,,
"Gulyε_s AI, Freund TF",Pyramidal Cell Dendrites Are the Primary Targets of  Calbindin D28k-Immunoreactive Interneurons in the Hippocampus ,Hippocampus,1996,8953305,4028,Gulyas-Freund-1996-525-Hippocampus-Fig2.pdf,figure,611183,,,,
"Kawaguchi Y, Hama K",Physiological heterogeneity of nonpyramidal cells in rat hippocampal CA1 region,Exp Brain Res,1988,3234499,4028,Kawaguchi-Hama-1988-494-ExpBrainRes-Fig4.pdf,figure,612330,1,,,
"Pawelzik H, Hughes DI, Thomson AM",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus,The Journal of Comparative Neurology,2002,11807843,4028,Pawelzik-Thomson-2002-346-JCompNeurol-Fig11.pdf,figure,611345,,,,
"Tεάth K, Freund TF",Calbindin D28k-containing nonpyramidal cells in the rat hippocampus: their immunoreactivity for GABA and projection to the medial septum.,Neuroscience,1992,1279455,4028,Toth-Freund-1992-793-Neuroscience-Tab1.pdf,table,611453,,,,
"Tεάth K, Freund TF",Calbindin D28k-containing nonpyramidal cells in the rat hippocampus: their immunoreactivity for GABA and projection to the medial septum.,Neuroscience,1992,1279455,4028,Toth-Freund-1992-793-Neuroscience-Fig2B.pdf,figure,611454,,,,
"Tεάth K, Freund TF",Calbindin D28k-containing nonpyramidal cells in the rat hippocampus: their immunoreactivity for GABA and projection to the medial septum.,Neuroscience,1992,1279455,4028,Toth-Freund-1992-793-Neuroscience-Fig3A.pdf,figure,611455,,,,
"Vida I, Halasy K, Szinyei C, Somogyi P, Buhl EH",Unitary IPSPs evoked by interneurons at the stratum radiatum -- stratum lacunosum-moleculare border in the CA1 area of the rat hippocampus in vitro,Journal of Physiology,1998,9503336,4028,Vida-Buhl-1998-755-JPhysiology-Fig2.pdf,figure,611504,,,,
"Gulyε_s AI, Hε_jos N, Freund TF",Interneurons containing calretinin are specialized to control other interneurons in the rat hippocampus,The Journal of Neuroscience,1996,8627375,4031,Gulyas-Freund-1996-3397-JNeurosci-Fig2B.pdf,figure,611191,,,,
"Cossart R, Esclapez M, Hirsch JC, Bernard C, Yehezkel B-A",GluR5 kainate receptor activation in interneurons increases tonic inhibition of pyramidal cells,Nature Neuroscience,1998,10196544,4033,Cossart-BenAri-1998-470-NatureNeuroSci-Tab1.pdf,table,611119,,,,
"Gulyε_s AI, Freund TF",Pyramidal Cell Dendrites Are the Primary Targets of  Calbindin D28k-Immunoreactive Interneurons in the Hippocampus ,Hippocampus,1996,8953305,4033,Gulyas-Freund-1996-525-Hippocampus-Fig3.pdf,figure,611185,,,,
"Pawelzik H, Hughes DI, Thomson AM",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus,The Journal of Comparative Neurology,2002,11807843,4033,Pawelzik-Thomson-2002-346-JCompNeurol-Fig8.pdf,figure,611339,1,,,
Sloviter RS,Calcium-Binding Protein (Calbindin-D28k) and Parvalbumin Immunocytochemistry:  Localization in the Rat Hippocampus With Specific Reference to the Selective Vulnerability of Hippocampal Neurons to Seizure Activity,Journal of Comparative Neurology,1989,2925892,4033,Sloviter--1989-183-JCompNeurol-Fig3B.pdf,figure,611592,,,,
Sloviter RS,Calcium-Binding Protein (Calbindin-D28k) and Parvalbumin Immunocytochemistry:  Localization in the Rat Hippocampus With Specific Reference to the Selective Vulnerability of Hippocampal Neurons to Seizure Activity,Journal of Comparative Neurology,1989,2925892,4033,Sloviter--1989-183-JCompNeurol-Fig3C.pdf,figure,611592,,,,
"Tεάth K, Freund TF",Calbindin D28k-containing nonpyramidal cells in the rat hippocampus: their immunoreactivity for GABA and projection to the medial septum.,Neuroscience,1992,1279455,4033,Toth-Freund-1992-793-Neuroscience-Tab1.pdf,table,611453,,,,
"Tεάth K, Freund TF",Calbindin D28k-containing nonpyramidal cells in the rat hippocampus: their immunoreactivity for GABA and projection to the medial septum.,Neuroscience,1992,1279455,4033,Toth-Freund-1992-793-Neuroscience-Fig3A.pdf,figure,611455,,,,
"Amaral D, Lavenex P",Chapter 3: Hippocampal neuroanatomy,The Hippocampus Book,2007,978-0-19-510027-3,4035,Amaral-Lavenex_-2007-37-THB-Fig28.pdf,figure,"611722, 611724, 611726, 611728, 611730, 611732, 611734",,,,
"Ferraguti F, Klausberger T, Cobden P, Baude A, Roberts JD, Szucs P, Kinoshita A, Shigemoto R, Somogyi P, Dalezios Y",Metabotropic glutamate receptor 8-expressing nerve terminals target subsets of GABAergic neurons in the hippocampus,The Journal of Neuroscience,2005,16280590,4035,Ferraguti-Dalezios-2005-10520-JNeurosci-Fig8.pdf,figure,612103,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,4035,Freund-Buzsaki-1996-347-Hippocampus-Fig17.pdf,figure,611900,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,4035,Freund-Buzsaki-1996-347-Hippocampus-Tab3.pdf,table,611906,,,,
"Jinno, S., Klausberger, T.,  Marton, L.F., Dalezios, Y.,  Roberts,  J.D.B.,Fuentealba,  P.,  Bushong,  E.A.,  Henze,  D.,  BuzsaΜΰ_εδki,  G.  &  Somogyi,  P.",Neuronal diversity in GABAergic long-range projections from the hippocampus.,Journal of Neuroscience,2007,17699661,4035,Jinno-Somogyi-2007-8790-JNeurosci-Tab1.pdf,table,612540,,,,
"Jinno, S., Klausberger, T.,  Marton, L.F., Dalezios, Y.,  Roberts,  J.D.B.,Fuentealba,  P.,  Bushong,  E.A.,  Henze,  D.,  BuzsaΜΰ_εδki,  G.  &  Somogyi,  P.",Neuronal diversity in GABAergic long-range projections from the hippocampus.,Journal of Neuroscience,2007,17699661,4035,Jinno-Somogyi-2007-8790-JNeurosci-Fig1.pdf,figure,612541,,,,
"Jinno, S., Klausberger, T.,  Marton, L.F., Dalezios, Y.,  Roberts,  J.D.B.,Fuentealba,  P.,  Bushong,  E.A.,  Henze,  D.,  BuzsaΜΰ_εδki,  G.  &  Somogyi,  P.",Neuronal diversity in GABAergic long-range projections from the hippocampus.,Journal of Neuroscience,2007,17699661,4035,Jinno-Somogyi-2007-8790-JNeurosci-Fig4A.pdf,figure,612543,,,,
"Jinno, S., Klausberger, T.,  Marton, L.F., Dalezios, Y.,  Roberts,  J.D.B.,Fuentealba,  P.,  Bushong,  E.A.,  Henze,  D.,  BuzsaΜΰ_εδki,  G.  &  Somogyi,  P.",Neuronal diversity in GABAergic long-range projections from the hippocampus.,Journal of Neuroscience,2007,17699661,4035,Jinno-Somogyi-2007-8790-JNeurosci-Tab2.pdf,table,612544,,,,
"Jinno, S., Klausberger, T.,  Marton, L.F., Dalezios, Y.,  Roberts,  J.D.B.,Fuentealba,  P.,  Bushong,  E.A.,  Henze,  D.,  BuzsaΜΰ_εδki,  G.  &  Somogyi,  P.",Neuronal diversity in GABAergic long-range projections from the hippocampus.,Journal of Neuroscience,2007,17699661,4035,Jinno-Somogyi-2007-8790-JNeurosci-Tab3.pdf,table,612545,,,,
Klausberger T,GABAergic interneurons targeting dendrites of pyramidal cells in the CA1 area of the hippocampus,European Journal of Neuroscience,2009,19735288,4035,Klausberger--2009-947-EurJNeurosci-Fig1.pdf,figure,80250,,,,
"Klausberger T, Somogyi P",Neuronal diversity and temporal dynamics: the unity of hippocampal circuit operations,Science,2008,18599766,4035,Klausberger-Somogyi-2008-53-Science-Fig1.pdf,figure,630,,,,
"Maccaferri G, Roberts JD, Szucs P, Cottingham CA, Somogyi P",Cell surface domain specific postsynaptic currents evoked by identified GABAergic neurones in rat hippocampus in vitro,Journal of Physiology,2000,10747186,4035,Maccaferri-Somogyi-2000-91-JPhysiol-Fig4A.pdf,figure,612265,,,,
"Sik A, Penttonen M, Ylinen A, Buzsε_ki G",Hippocampal CA1 interneurons: an in vivo intracellular labeling study,The Journal of Neuroscience,1995,7472426,4035,Sik-Buzsaki-1995-6651-JNeurosci-Fig7.pdf,figure,612288,1,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,4035,Somogyi--2010-148-HandbookOfBrainMicrocircuits-Fig2.pdf,figure,4030,,,,
"Zemankovics R, Kε_li S, Paulsen O, Freund TF, Hε_jos N",Differences in subthreshold resonance of hippocampal pyramidal cells and interneurons: the role of h-current and passive membrane characteristics,Journal of Physiology,2010,20421280,4035,Zemankovics-Hajos-2010-2109-JPhsyiol-Fig1A-O-R.pdf,figure,611632,,,,
"Amaral D, Lavenex P",Chapter 3: Hippocampal neuroanatomy,The Hippocampus Book,2007,978-0-19-510027-3,4036,Amaral-Lavenex_-2007-37-THB-Fig28.pdf,figure,"611722, 611724, 611726, 611728, 611730, 611732, 611734",,,,
"Bernard C, Wheal HV",Model of local connectivity patterns in CA3 and CA1 areas of the hippocampus,Hippocampus,1994,7889123,4036,Bernard-Wheal-1994-497-Hippocampus-AppA6.pdf,table,611036,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,4036,Freund-Buzsaki-1996-347-Hippocampus-Tab3.pdf,table,611906,,,,
"Klausberger T, Somogyi P",Neuronal diversity and temporal dynamics: the unity of hippocampal circuit operations,Science,2008,18599766,4036,Klausberger-Somogyi-2008-53-Science-Fig1.pdf,figure,630,,,,
"Li XG, Somogyi P, Tepper JM, Buzsaiki G.", Axonal and dendritic arborization of an intracellularly labeled chandelier cell in the CA1 region of rat hippocampus, Exp Brain Res ,1992,1385200,4036,Li-Buzsaki-1992-519-ExpBrainRes-Fig1A.pdf,figure,611303,,,,
"Li XG, Somogyi P, Tepper JM, Buzsaiki G.", Axonal and dendritic arborization of an intracellularly labeled chandelier cell in the CA1 region of rat hippocampus, Exp Brain Res ,1992,1385200,4036,Li-Buzsaki-1992-519-ExpBrainRes-Fig1B.pdf,figure,611303,,,,
"Pawelzik H, Hughes DI, Thomson AM",Physiological and morphological diversity of immunocytochemically defined parvalbumin- and cholecystokinin-positive interneurones in CA1 of the adult rat hippocampus,The Journal of Comparative Neurology,2002,11807843,4036,Pawelzik-Thomson-2002-346-JCompNeurol-Fig4.pdf,figure,611333,1,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,4036,Somogyi--2010-148-HandbookOfBrainMicrocircuits-Fig2.pdf,figure,4030,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,4036,Somogyi--2010-148-HandbookOfBrainMicrocircuits-Tab1.pdf,table,4027,,,,
"Ganter P, Somogyi P",Properties of Horizontal Axo-axonic Cells in Stratum Oriens of the Hippocampal CA1 Area of Rats In Vitro,Hippocampus,2004,15098728,4038,Ganter-Somogyi-2004-232-Hippocampus-Fig1A-B.pdf,figure,612129,1,,,
"Ganter P, Somogyi P",Properties of Horizontal Axo-axonic Cells in Stratum Oriens of the Hippocampal CA1 Area of Rats In Vitro,Hippocampus,2004,15098728,4038,Ganter-Somogyi-2004-232-Hippocampus-Fig1C.pdf,figure,612129,,,,
"Maccaferri G, Roberts JD, Szucs P, Cottingham CA, Somogyi P",Cell surface domain specific postsynaptic currents evoked by identified GABAergic neurones in rat hippocampus in vitro,Journal of Physiology,2000,10747186,4039,Maccaferri-Somogyi-2000-91-JPhysiol-Fig9C.pdf,figure,611318,,,,
"Zemankovics R, Kε_li S, Paulsen O, Freund TF, Hε_jos N",Differences in subthreshold resonance of hippocampal pyramidal cells and interneurons: the role of h-current and passive membrane characteristics,Journal of Physiology,2010,20421280,4039,Zemankovics-Hajos-2010-2109-JPhsyiol-Fig1A-FSPTI.pdf,figure,611632,1,,,
"Fuentealba P, Tomioka R, Dalezios Y, Marton LF, Studer M, Rockland K, Klausberger T, Somogyi P",Rhythmically Active Enkephalin-Expressing GABAergic Cells in the CA1 Area of the Hippocampus Project to the Subiculum and Preferentially Innervate Interneurons,J Neuroscience,2008,18829959,4041,Fuentealba-Somogyi-2008-10017-JNeurosci-Fig2C.pdf,figure,611154,1,,,
"Bullis JB, Jones TD, Poolos NP",Reversed somatodendritic I(h) gradient in a class of rat hippocampal neurons with pyramidal morphology,Journal of Physiology,2007,17185334,4054,Bullis-Poolos-2007-579-JPhysiol-Fig1.pdf,figure,612075,,,,
"Gulyε_s AI, Tεάth K, McBain CJ, Freund TF",Stratum radiatum giant cells: a type of principal cell in the rat hippocampus,European Journal of Neuroscience,1998,9875359,4054,Gulyas-Freund-1998-3813-EJNeurosci-Fig2.pdf,figure,611201,1,,,
"Maccaferri,  G.  &  McBain,  C.J.",Long-term potentiation in distinct subtypes of hippocampal nonpyramidal neurons. ,Journal of Neuroscience,1996,8757246,4054,Maccaferri-McBain-1996-5334-JNeurosci-Fig5.pdf,figure,612438,,,,
"Poolos NP, Bullis JB, Roth MK",Modulation of h-Channels in Hippocampal Pyramidal Neurons by p38 Mitogen-Activated Protein Kinase,Journal of Neuroscience,2006,16870744,4054,Poolos-Roth-2006-7995-JNeurosci-Fig1B.pdf,figure,611598,,,,
Lacaille JC and Williams S,Membrane properties of interneurons in stratum oreins-alveus of the CA1 region of rat hippocampus in vitro.,Neuroscience,1990,2215928,4055,Lacaille-Williams-1990-349-Neurosci-Fig1B.pdf,figure,611279,,,,
"Lacaille JC, AL Mueller, DD Kunkel",Local circuit interactions between oriens/alveus interneurons and CA1 pyramidal cells in hippocampal slice: electrophysiology and morphology,The Journal of Neuroscience,1987,3612227,4055,Lacaille-Schwartzkroin-1987-1979-JNeurosci-Fig2A.pdf,figure,611285,,,,
"Lacaille JC, AL Mueller, DD Kunkel",Local circuit interactions between oriens/alveus interneurons and CA1 pyramidal cells in hippocampal slice: electrophysiology and morphology,The Journal of Neuroscience,1987,3612227,4055,Lacaille-Schwartzkroin-1987-1979-JNeurosci-Fig2B.pdf,figure,611285,,,,
"Lacaille JC, AL Mueller, DD Kunkel",Local circuit interactions between oriens/alveus interneurons and CA1 pyramidal cells in hippocampal slice: electrophysiology and morphology,The Journal of Neuroscience,1987,3612227,4055,Lacaille-Schwartzkroin-1987-1979-JNeurosci-Fig11.pdf,figure,611288,,,,
"Acsε_dy L., Arabadzisz D. Freund TF",Correlated morphological and neurochemical features identify different subsets of vasoactive intestinal polypeptide-immunoreactive interneurons in rat hippocampus,Neuroscience,1996,8783251,4056,Acsady-Freund-1996-299-Neurosc-Fig3.pdf,figure,612041,,,,
"Gulyε_s AI, Hε_jos N, Freund TF",Interneurons containing calretinin are specialized to control other interneurons in the rat hippocampus,The Journal of Neuroscience,1996,8627375,4056,Gulyas-Freund-1996-3397-JNeurosci-Fig2A.pdf,figure,611191,,,,
"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity,J Neurosci,2011,21795545,4061,Tricoire-McBain-2011-10948-JNeurosci-Fig8.pdf,figure,612615,,,,
"Oliva AA Jr, Jiang M, Lam T, Smith KL, Swann JW",Novel hippocampal interneuronal subtypes identified using transgenic mice that express green fluorescent protein in GABAergic interneurons,Journal of Neuroscience,2000,10777798,4066,Oliva-Swann-2000-3354-JNeurosci-Fig4BC.pdf,figure,"612567, 612569, 612571",1,,,
"Svoboda KR, Adams CE, Lupica CR",Opioid receptor subtype expression defines morphologically distinct classes of hippocampal interneurons,Journal of Neuroscience,1999,9870941,4067,Svoboda-Lupica-1999-JNeurosci-Fig. 4B,figure,612296,,,,
"Katona I, Acsε_dy L, Freund TF",Postsynaptic targets of somatostatin-immunoreactive interneurons in the rat hippocampus,Neuroscience,1999,10051188,4068,Katona-Freund-1999-37-Neurosci-Fig2.pdf,figure,612548,,,,
"Ali AB, Thomson AM ","Facilitating pyramid to horizontal oriens-
alveus interneurone inputs: dual intracellular recordings in slices of rat
hippocampus",J Physiol (Lond),1998,9490837,4069,Ali-Thomson-1998-185-JPhysiol-Fig3A-B.pdf,figure,612045,,,,
"Ali AB, Thomson AM ","Facilitating pyramid to horizontal oriens-
alveus interneurone inputs: dual intracellular recordings in slices of rat
hippocampus",J Physiol (Lond),1998,9490837,4069,Ali-Thomson-1998-185-JPhysiol-Fig3AC.pdf,figure,612045,,,,
"Ali AB, Thomson AM ","Facilitating pyramid to horizontal oriens-
alveus interneurone inputs: dual intracellular recordings in slices of rat
hippocampus",J Physiol (Lond),1998,9490837,4069,Ali-Thomson-1998-185-JPhysiol-Fig5A.pdf,figure,612048,,,,
"Amaral D, Lavenex P",Chapter 3: Hippocampal neuroanatomy,The Hippocampus Book,2007,978-0-19-510027-3,4069,Amaral-Lavenex_-2007-37-THB-Fig28.pdf,figure,"611722, 611724, 611726, 611728, 611730, 611732, 611734",,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,4069,Freund-Buzsaki-1996-347-Hippocampus-Fig11A.pdf,figure,611864,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,4069,Freund-Buzsaki-1996-347-Hippocampus-Fig11B.pdf,figure,611864,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,4069,Freund-Buzsaki-1996-347-Hippocampus-Fig17.pdf,figure,611900,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,4069,Freund-Buzsaki-1996-347-Hippocampus-Fig18.pdf,figure,611902,,,,
"Freund TF, Buzsaki G",Interneurons of the hippocampus,Hippocampus,1996,8915675,4069,Freund-Buzsaki-1996-347-Hippocampus-Tab3.pdf,table,611906,,,,
"Hajos N, Mody I",Synaptic communication among hippocampal interneurons: properties of spontaneous IPSCs in morphologically identified cells,The Journal of Neuroscience,1997,9334415,4069,Hajos-Mody-1997-8427-JNeurosci-Fig1B.pdf,figure,612459,,,,
"Hajos N, Mody I",Synaptic communication among hippocampal interneurons: properties of spontaneous IPSCs in morphologically identified cells,The Journal of Neuroscience,1997,9334415,4069,Hajos-Mody-1997-8427-JNeurosci-Fig1C.pdf,figure,612459,,,,
Klausberger T,GABAergic interneurons targeting dendrites of pyramidal cells in the CA1 area of the hippocampus,European Journal of Neuroscience,2009,19735288,4069,Klausberger--2009-947-EurJNeurosci-Fig1.pdf,figure,80250,,,,
Klausberger T,GABAergic interneurons targeting dendrites of pyramidal cells in the CA1 area of the hippocampus,European Journal of Neuroscience,2009,19735288,4069,Klausberger--2009-947-EurJNeurosci-Fig2.pdf,figure,576,,,,
"Klausberger T, Somogyi P",Neuronal diversity and temporal dynamics: the unity of hippocampal circuit operations,Science,2008,18599766,4069,Klausberger-Somogyi-2008-53-Science-Fig1.pdf,figure,630,,,,
"Losonczy A, Zhang L, Shigemoto R, Somogyi P, Nusser Z",Cell type dependence and variability in the short-term plasticity of EPSCs in identified mouse hippocampal interneurones,Journal of Physiology,2002,12096061,4069,Losonczy-Nusser-2002-193-JPhsyiol-Fig1.pdf,figure,611313,1,,,
"Maccaferri G, Roberts JD, Szucs P, Cottingham CA, Somogyi P",Cell surface domain specific postsynaptic currents evoked by identified GABAergic neurones in rat hippocampus in vitro,Journal of Physiology,2000,10747186,4069,Maccaferri-Somogyi-2000-91-JPhysiol-Fig2A.pdf,figure,611316,,,,
"McBain CJ, DiChiara TJ, Kauer JA",Activation of metabotropic glutamate receptors differentially affects two classes of hippocampal interneurons and potentiates excitatory synaptic transmission,The Journal of Neuroscience,1994,7517996,4069,McBain-Kauer-1994-4433-JNeurosci-Fig4A.pdf,figure,612553,,,,
"Sik A, Penttonen M, Ylinen A, Buzsε_ki G",Hippocampal CA1 interneurons: an in vivo intracellular labeling study,The Journal of Neuroscience,1995,7472426,4069,Sik-Buzsaki-1995-6651-JNeurosci-Fig5.pdf,figure,611409,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,4069,Somogyi--2010-148-HandbookOfBrainMicrocircuits-Fig2.pdf,figure,4030,,,,
Somogyi P,Chapter: Hippocampus: Intrinsic organisation,Handbook of Brain Microcircuits,2010,978-0195389883,4069,Somogyi--2010-148-HandbookOfBrainMicrocircuits-Tab1.pdf,table,4027,,,,
"Spruston N, McBain C",Chapter 5: Structural and functional properties of hippocampal neurons,The Hippocampus Book,2007,978-0-19-510027-3,4069,Spruston-McBain-2007-133-THB-Fig24A1.pdf,figure,60270,,,,
"Spruston N, McBain C",Chapter 5: Structural and functional properties of hippocampal neurons,The Hippocampus Book,2007,978-0-19-510027-3,4069,Spruston-McBain-2007-133-THB-Fig26A.pdf,figure,3183,,,,
"Svoboda KR, Adams CE, Lupica CR",Opioid receptor subtype expression defines morphologically distinct classes of hippocampal interneurons,Journal of Neuroscience,1999,9870941,4069,Svoboda-Lupica-1999-JNeurosci-Fig4A.pdf,figure,612295,,,,
